review_id,equation_id,issue,source_location,machine_proposal,unresolved_question,status
REVPDF-a69dcbf7b98358b7,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"δi(λ, µ )X i.","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8e923794a5b83b60,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,/C6/D3/D8/CT /D8/CW/CP/D8 /D8/CW/CT δi,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-5a11c89e630cf324,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,/B4/BH/B5 t = 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-c96747185f8d549b,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,deg(pj) + 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f39c0b5640c6364c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,/CC/CW/CT/D3/D6/CT/D1 /BE/BA/BG/BA /C4 /CT/D8 K /CQ /CT /CP /AS/CT/D0/CS /CP/D2/CS 0 ⁄= q ∈ K /CQ /CT /D7/D9,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-9c4a2efefdf5cf19,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,/CW /D8/CW/CP/D8 {n}q = 0 /CX/CU /CP/D2/CS /D3/D2/D0/DD,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-6c022ede4a839c6e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,/CX/CU n = 0 /BA /CB/D9/D4/D4 /D3/D7/CT P /CP/D7 /CX/D2 /B4/BD /B5 /CP/D2/CS Q /CP/D7 /CX/D2 /B4/BE/B5 /CP/D6 /CT,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-2db03a89c0611241,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,/D3/CU /D3/D6 /CS/CT/D6 m ≥ 1 /CP/D2/CS n ≥ 1 /B8 /D6 /CT/D7/D4 /CT,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-422a793196a16d26,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"/D8/CX/DA/CT/D0/DD/BA /C4 /CT/D8 ∆ P,Q (X, λ, µ ) ∈ K[X, λ, µ ] /CQ /CT /D8/CW/CT","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-e4fd8bde559f7253,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"/D8/CT /CS /CP/D7 /CP/CQ /D3/DA/CT/B8 /CS/CT/AS/D2/CT s /CP/D7 /CX/D2 /B4/BF /B5 /B8 δi ∈ K[λ, µ ] ( i = 1 , . . . , s ) /CP/D7 /CX/D2","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-29f5b2fe451088ec,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"/CC/CW/CT/D2 ∆ P,Q ⁄= 0 /BA /C1/D2 /CU/CP","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-c7fb767b9684a17d,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"/CW/CP/D7 /CS/CT /CV/D6 /CT /CT n /CP/D7 /CP/D2 /CT/D0/CT/D1/CT/D2/D8 /D3/CU K[X, µ ][λ] /CP/D2/CS /CX/D8/D7","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-edbe55713d818436,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,/CX/CT/D2/D8 /D3/CU λ n,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-93ceb79800e7ac79,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"k=0 qn(qkX)/BA /C4/CX/CZ/CT/DB/CX/D7/CT/B8 ∆ P,Q","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-d50420ed7804e87e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"/CP/D2 /CT/D0/CT/D1/CT/D2/D8 /D3/CU K[X, λ ][µ ] /CP/D2/CS /CX/D8/D7 /D2/D3/D2/B9/DE/CT/D6 /D3","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-a80f92b8fcc480d7,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,k=0 pm(qkX)/BA,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f520edfc58a6d56d,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"/BT/D7 /CP/D2 /CT/D0/CT/D1/CT/D2/D8 /D3/CU K[λ, µ ][X]/B8 ∆ P,Q","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f25d730b561e9270,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,/D9/D6/D6/CX/D2/CV /CX/D2 /D8/CW/CT /D1/CP/D8/D6/CX/DC /CS/CT/AS/D2/CX/D2/CV /D8/CW/CT /CT/D0/CX/D1/CX/D2/CP/D2/D8/B8 /D8/CW/CT/D2 /D8/CW/CT δi,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-ddc8c02c631a7a63,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"/D8/D9/CP/D0 /D0/DD /CT/D0/CT/D1/CT/D2/D8/D7 /D3/CU R[q][λ, µ ]/BA /C1/D2 /CU/CP","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-98df978604a84a86,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,λ /CP/D2/CS µ /B8 /CT /CP,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f4429d54fa0564da,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,/CX/CT/D2/D8 /D3/CU /D8/CW/CT δi,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-e960d69ac85a8b58,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,∑ t,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-4f940bffd367f4a3,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,l=0 rlql,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-a25e6338b0aed75f,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"rl ∈ R (l = 0, . . . , t )/BN","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-ad9bc4a2f5524e60,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,/B4/BE/B5 /CP/D8 /D0/CT /CP/D7/D8 /D3/D2/CT /D3/CU /D8/CW/CT δi,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-edab3a33e3bf1bee,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"/B4/BF/B5 δi(P, Q ) = 0 /CU/D3/D6 /CP/D0 /D0 i = 0, . . . , s /BA","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-47bd7f680355940c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"/D3/CU /D8/CW/CX/D7 /D4/CP/D4 /CT/D6/BA /CC/CW/CT /CX/CS/CT/CP /CX/D7 /CP/D7 /CU/D3/D0/D0/D3 /DB/D7/BA /CB/D9/D4/D4 /D3/D7/CT λ 0, µ 0 ∈ K /CP/D2/CS 0 ⁄= vλ 0,µ 0 ∈ L /CX/D7 /CP","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-67f9e6a574e5f250,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"P vλ 0,µ 0 = λ 0vλ 0,µ 0 ,","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-b8003a4aecb3b2c9,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"Qvλ 0,µ 0 = µ 0vλ 0,µ 0 .","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-bb43d71d18cb3136,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"/CX/CP/D0/CX/DE/CP/D8/CX/D3/D2 X = M, λ = λ 0, µ = µ 0","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-71a8cb4d26c9a485,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"(vλ 0,µ 0 , . . . , D m+n−1","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-2218f7df636d737e,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"q vλ 0,µ 0 )T","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-2d71b6df4bb856e4,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-ce178130a868:page 5,"/D7/CW/D3 /DB/D7 /D8/CW/CP/D8 (vλ 0,µ 0 , . . . , D m+n−1","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
